Code	Product label	Exported value in 2004-Q2	Exported value in 2004-Q3	Exported value in 2004-Q4	Exported value in 2005-Q1	Exported value in 2005-Q2	Exported value in 2005-Q3	Exported value in 2005-Q4	Exported value in 2006-Q1	Exported value in 2006-Q2	Exported value in 2006-Q3	Exported value in 2006-Q4	Exported value in 2007-Q1	Exported value in 2007-Q2	Exported value in 2007-Q3	Exported value in 2007-Q4	Exported value in 2008-Q1	Exported value in 2008-Q2	Exported value in 2008-Q3	Exported value in 2008-Q4	Exported value in 2009-Q1	
200870	"Peaches, incl. nectarines, prepared or preserved, whether or not containing added sugar or ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	
210230	"Prepared baking powders"	257	350	401	575	282	389	313	307	196	356	352	367	239	338	148	3	45	53	139	40	
151620	"Vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, ..."	109	85	57	56	31	29	76	79	34	33	43	35	129	182	430	495	51	640	222	39	
060240	"Roses, whether or not grafted"	3	0	2	27	4	0	9	144	0	0	79	18	0	0	0	103	0	0	0	38	
151800	"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, ..."	0	0	8	28	9	17	15	7	0	0	0	0	0	0	0	0	40	68	53	38	
240399	"Chewing tobacco, snuff and other manufactured tobacco and manufactured tobacco substitutes, ..."	0	17	0	1	16	0	15	0	0	16	18	0	17	19	41	0	43	21	0	38	
040291	"Milk and cream, concentrated but unsweetened (excl. in solid forms)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	
071090	"Mixtures of vegetables, uncooked or cooked by steaming or by boiling in water, frozen"	76	34	122	189	4	26	166	117	7	22	13	285	0	0	10	0	29	0	23	31	
080620	"Dried grapes"	0	1	0	13	16	0	0	0	15	0	0	0	0	27	0	0	0	0	0	30	
200939	"Single citrus fruit juice, unfermented, Brix value > 20 at 20°C, whether or not containing ..."	1	0	0	23	13	0	0	0	27	0	0	0	19	3	0	0	0	0	27	30	
071159	"Mushrooms and truffles, provisionally preserved, e.g., by sulphur dioxide gas, in brine, in ..."	186	0	0	0	0	0	12	5	2	0	0	495	41	0	0	76	0	0	0	29	
220410	"Sparkling wine of fresh grapes"	0	0	0	0	0	0	0	9	5	7	4	1	0	2	1	0	3	2	12	29	
080420	"Fresh or dried figs"	24	328	84	57	54	544	113	90	37	1446	28	62	38	1823	99	122	150	229	90	28	
081340	"Dried peaches, pears, papaws "papayas", tamarinds and other edible fruits (excl. nuts, bananas, ..."	0	0	0	0	8	14	0	20	53	0	0	0	0	22	0	23	42	7	0	28	
220900	"Vinegar, fermented vinegar and substitutes for vinegar obtained from acetic acid"	11	45	41	21	32	41	51	58	161	268	115	96	94	82	115	59	126	79	37	28	
071040	"Sweetcorn, uncooked or cooked by steaming or by boiling in water, frozen"	1121	0	325	74	1097	0	407	66	1069	0	412	5	1560	0	416	15	966	56	292	27	
220840	"Rum and other spirits obtained by distilling fermented sugar-cane products"	0	0	0	0	0	0	0	11	21	17	22	0	0	0	0	0	5	1	34	27	
120799	"Oil seeds and oleaginous fruits, whether or not broken (excl. edible nuts, olives, soya beans, ..."	5	178	211	81	12	77	120	94	23	91	153	85	120	30	73	67	0	56	106	25	
140200	"Vegetable materials of a kind used primarily as stuffing or as padding, e.g. kapok, vegetable ..."	95	57	102	99	115	41	43	72	88	36	57	85	60	58	37	78	85	10	33	25	
520299	"Cotton waste (excl. yarn waste, thread waste and garnetted stock)"	320	124	298	56	106	53	174	160	192	169	246	338	245	219	377	382	324	191	274	24	
090220	"Green tea in immediate packings of > 3 kg"	0	7	0	0	6	1	0	1	3	1	0	0	0	0	6	16	32	0	8	23	
210330	"Mustard flour and meal, whether or not prepared, and mustard"	32	2	0	0	40	0	17	0	11	28	68	40	58	85	31	0	28	22	32	23	
050790	"Tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, ..."	2	0	0	0	32	0	19	0	2	25	1	3	34	4	0	4	5	4	0	20	
051191	"Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead fish, crustaceans, ..."	8	11	5	7	6	29	9	8	22	17	9	68	47	146	41	50	9	33	10	20	
070519	"Fresh or chilled lettuce (excl. cabbage lettuce)"	31	1	116	710	561	166	181	399	310	47	213	287	237	16	524	481	371	0	7	19	
081400	"Peel of citrus fruit or melons, incl. watermelons, fresh, frozen, dried or provisionally preserved ..."	67	59	47	114	90	78	66	259	123	70	57	62	130	76	57	113	144	36	36	17	
160510	"Crab, prepared or preserved (excl. smoked)"	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	90	0	17	
080300	"Bananas, incl. plantains, fresh or dried"	4	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	
110290	"Cereal flours (excl. wheat, meslin and maize)"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	2	16	
190230	"Pasta, cooked or otherwise prepared (excl. stuffed)"	2	1	0	0	0	11	0	0	0	1	0	0	2	0	99	167	48	102	27	16	
071120	"Olives, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or ..."	13	2	36	29	0	1	6	0	57	0	33	46	95	45	4	20	52	1	2	15	
081320	"Dried prunes"	0	33	0	1	0	0	39	0	0	66	10	2	333	634	0	0	503	0	0	15	
040900	"Natural honey"	0	0	0	0	0	6	0	0	0	18	0	0	5	1	0	1	2	14	12	14	
071151	"Mushrooms of the genus "Agaricus", provisionally preserved, e.g., by sulphur dioxide gas, in ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	14	
200892	"Mixtures of fruits, nuts and other edible parts of plants, prepared or preserved, whether or ..."	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	
200899	"Fruit and other edible parts of plants, prepared or preserved, whether or not containing added ..."	0	136	0	1	21	101	62	3	0	15	0	0	0	0	0	0	0	0	0	13	
010110	"Pure-bred breeding horses and asses"	9	8	37	4	3	6	22	39	2	1	30	7	38	22	4	34	10	22	1	12	
050800	"Coral and similar materials, shells of molluscs, crustaceans or echinoderms, cuttle-bone, powder ..."	151	330	359	53	241	102	67	132	0	14	0	0	98	106	82	56	208	106	150	12	
090810	"Nutmeg"	31	47	22	0	0	54	58	0	3	0	0	58	48	23	32	34	33	0	44	12	
190490	"Cereals (excl. maize [corn]) in grain or flake form or other worked grains, pre-cooked or otherwise ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	
071140	"Cucumbers and gherkins provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ..."	10	0	5	82	0	0	0	35	3	0	16	98	2	0	43	85	1	0	0	11	
091030	"Turmeric "curcuma""	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	1	11	9	11	
152200	"Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes"	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	13	0	11	
190110	"Food preparations for infant use, put up for retail sale, of flour, groats, meal, starch or ..."	111	184	81	34	93	43	63	107	74	69	35	79	131	101	66	76	99	224	158	11	
210220	"Inactive yeasts; other dead single-cell micro-organisms (excl. packaged as medicaments)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	
091091	"Mixtures of different types of spices"	26	85	53	19	26	37	18	23	59	17	18	15	34	15	6	11	22	34	17	9	
090121	"Roasted coffee (excl. decaffeinated)"	3	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	24	0	0	8	
120600	"Sunflower seeds, whether or not broken"	0	0	0	0	0	0	0	0	0	0	0	0	0	30	10	13	21	0	5	8	
190410	"Prepared foods obtained by swelling or roasting cereals or cereal products, e.g. corn flakes"	0	0	7	0	0	2	0	0	16	5	0	1	0	1	0	0	0	0	0	8	
230990	"Preparations of a kind used in animal feeding (excl. dog or cat food put up for retail sale)"	0	0	0	12	0	0	339	0	0	0	0	0	5	7	0	21	22	0	57	8	
091010	"Ginger"	0	0	1	0	0	11	0	0	24	0	0	1	0	0	0	0	0	0	0	7	
140490	"Vegetable products n.e.s"	4	0	13	3	3	3	1	4	3	2	12	8	46	76	88	59	26	21	12	7	
150710	"Crude soya-bean oil, whether or not degummed"	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	7	
170219	"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	
060499	"Foliage, branches and other parts of plants, without flowers or flower buds, grasses, for bouquets ..."	1	22	1	0	3	40	6	9	0	0	18	5	35	33	0	384	1	19	0	6	
070410	"Fresh or chilled cauliflowers and broccoli"	8	0	79	134	33	1	81	209	26	0	145	311	26	1	10	21	2	1	24	6	
081290	"Fruit and nuts, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur ..."	2	1	1	5	0	0	2	1	49	34	0	1	221	13	0	2	246	17	0	6	
150890	"Groundnut oil and its fractions, whether or not refined (excl. chemically modified and crude)"	0	17	18	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	6	
170191	"Refined cane or beet sugar, containing added flavouring or colouring, in solid form"	3	6	2	0	2	11	0	1	7	9	3	0	6	8	9	0	7	56	4	6	
190532	"Waffles and wafers"	102	0	64	40	60	92	136	49	20	9	121	39	9	1	0	5	19	6	18	6	
200891	"Palm hearts, prepared or preserved, whether or not containing added sugar or other sweetening ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	
071022	"Shelled or unshelled beans "Vigna spp., Phaseolus spp.", uncooked or cooked by steaming or ..."	1159	602	237	13	535	583	642	25	311	348	286	132	795	368	91	0	115	0	26	5	
130190	"Lac; natural gums, resins, gum-resins, balsams and other natural oleoresins (excl. gum Arabic)"	30	19	1	22	17	17	13	16	35	28	1	17	37	18	3	5	2	33	20	5	
220510	"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers ..."	0	0	0	0	0	0	0	6	2	2	2	0	0	0	0	0	2	0	1	5	
010511	"Live fowls of the species Gallus domesticus, weighing <= 185 g (excl. turkeys and guinea fowls)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	
140410	"Raw vegetable materials primarily for dyeing or tanning, n.e.s."	3	0	5	0	3	0	1	0	3	2	4	1	1	0	1	3	5	1	3	4	
200600	"Vegetables, fruit, nuts, fruit-peel and other edible parts of plants, preserved by sugar "drained, ..."	1	0	1	0	0	0	0	0	1	3	1	1	16	1	1	0	3	9	2	4	
200949	"Pineapple juice, unfermented, Brix value > 20 at 20°C, whether or not containing added sugar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
070110	"Seed potatoes"	149	2	6	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	3	
071340	"Dried, shelled lentils, whether or not skinned or split"	99	85	0	0	0	18	0	0	0	4	0	0	0	0	0	0	0	0	0	3	
080450	"Fresh or dried guavas, mangoes and mangosteens"	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	3	3	5	3	3	
110311	"Groats and meal of wheat"	5	2	2	1	5	10	0	14	0	1	1	5	16	28	82	5	236	16	40	3	
121230	"Apricot, peach "incl. nectarine" or plum stones and kernels"	1	17	16	0	0	22	3	0	0	27	66	17	5	45	39	0	0	47	14	3	
130110	"Natural lac"	0	0	0	0	0	7	1	2	0	0	7	4	6	11	0	8	1	0	1	3	
151211	"Crude sunflower-seed or safflower oil"	3012	5490	0	0	0	0	0	0	108	0	189	193	1	0	0	0	0	0	0	3	
170290	"Sugars in solid form, incl. invert sugar and chemically pure maltose, and sugar and sugar syrup ..."	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	
190211	"Uncooked pasta, not stuffed or otherwise prepared, containing eggs"	0	0	0	1	0	0	0	0	0	2	0	1	0	2	1	2	6	1	2	3	
081090	"Fresh tamarinds, cashew apples, jackfruit, lychees, sapodillo plums, passion fruit, carambola, ..."	35	19	16	0	64	20	17	55	25	243	233	135	32	12	349	54	101	35	351	2	
121300	"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form ..."	2	0	0	1	1	1	0	0	0	1	2	1	0	1	0	0	1	1	0	2	
140190	"Reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, lime bark and other vegetable ..."	7	0	0	7	0	0	0	0	0	0	8	9	0	0	1	0	2	0	0	2	
151499	"High erucic acid rape or colza oil "fixed oil which has an erucic acid content of >= 2%", and ..."	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	
200580	"Sweetcorn "Zea Mays var. Saccharata", prepared or preserved otherwise than by vinegar or acetic ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	11	0	0	2	
410390	"Raw hides and skins, fresh, or salted, dried, limed, pickled or otherwise preserved, whether ..."	14	0	6	0	19	0	23	0	0	23	0	0	0	24	288	0	12	0	0	2	
010190	"Live mules and hinnies"	21	6	6	8	6	2	2	5	18	6	1	67	29	6	0	1	2	4	11	1	
020230	"Frozen, boneless meat of bovine animals"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1	
020322	"Frozen hams, shoulders and cuts thereof of swine, with bone in"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
040299	"Milk and cream, concentrated and sweetened (excl. in solid forms)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
070420	"Brussels sprouts, fresh or chilled"	0	0	0	72	0	0	0	30	62	0	151	56	6	0	0	67	211	0	0	1	
070930	"Fresh or chilled aubergines "eggplants""	3	2	355	95	16	18	29	8	6	5	8	0	0	0	44	35	1	4	7	1	
080132	"Fresh or dried cashew nuts, shelled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
090412	"Pepper of the genus Piper, crushed or ground"	0	2	0	0	0	3	0	0	4	0	0	0	0	1	0	0	0	0	13	1	
091099	"Spices (excl. pepper of the genus Piper, fruit of the genus Capsicum or of the genus Pimenta, ..."	27	10	9	5	3	13	3	7	15	9	10	48	11	3	42	5	62	114	4	1	
130120	"Natural gum Arabic"	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	1	0	0	1	
152190	"Beeswax, other insect waxes and spermaceti, whether or not refined or coloured"	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	
160540	"Crustaceans, prepared or preserved (excl. smoked, crabs, shrimps, prawns and lobster)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	1	
170211	"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
200811	"Groundnuts, prepared or preserved (excl. preserved with sugar)"	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	
330121	"Oils of geranium, whether or not terpeneless, incl. concretes and absolutes"	0	0	5	0	10	0	0	0	0	0	3	0	16	0	3	0	17	0	0	1	
350520	"Glues based on starches, dextrins or other modified starches (excl. those put up for retail ..."	69	20	61	56	146	72	89	168	128	71	67	5	7	0	1	0	0	0	0	1	
010111	"Pure-bred breeding horses"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010119	"Live horses (excluding pure-bred for breeding)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010120	"Live asses, mules and hinnies"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010121	"Pure-bred breeding horses"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010129	"Live horses (excl. pure-bred for breeding)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010210	"Pure-bred breeding bovines"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010290	"Live bovine animals (excl. cattle and buffalo)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010410	"Live sheep"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010420	"Live goats"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010512	"Live domestic turkeys, weighing <= 185 g"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010515	"Live domestic guinea fowls, weighing <= 185 g"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010519	"Live domestic ducks, geese and guinea fowls, weighing <= 185 g"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010592	"Live fowls of the species Gallus domesticus, weighing > 185 g but <= 2 kg"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010600	"Live animals (excluding horses, asses, mules, hinnies, bovine animals, swine, sheep, goats, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010612	"Live whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals ..."	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010619	"Live mammals (excl. primates, whales, dolphins and porpoises, manatees and dugongs, seals, ..."	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
010639	"Live birds (excl. birds of prey, psittaciformes, parrots, parrakeets, macaws, cockatoos, ostriches ..."	0	0	1	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	
010641	"Live bees"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
010649	"Live insects (excl. bees)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020110	"Carcases or half-carcases of bovine animals, fresh or chilled"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020120	"Fresh or chilled bovine cuts, with bone in (excl. carcases and 1/2 carcases)"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020130	"Fresh or chilled bovine meat, boneless"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020210	"Frozen bovine carcases and half-carcases"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020220	"Frozen bovine cuts, with bone in (excl. carcases and half-carcases)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020311	"Fresh or chilled carcases and half-carcases of swine"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020312	"Fresh or chilled hams, shoulders and cuts thereof of swine, with bone in"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020319	"Fresh or chilled meat of swine (excl. carcases and half-carcases, and hams, shoulders and cuts ..."	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020321	"Frozen carcases and half-carcases of swine"	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020329	"Frozen meat of swine (excl. carcases and half-carcases, and hams, shoulders and cuts thereof, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020410	"Fresh or chilled lamb carcases and half-carcases"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
020421	"Fresh or chilled sheep carcases and half-carcases (excl. lambs)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020422	"Fresh or chilled cuts of sheep, with bone in (excl. carcases and half-carcases)"	5	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020423	"Fresh or chilled boneless cuts of sheep"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020430	"Frozen lamb carcases and half-carcases"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	
020441	"Frozen sheep carcases and half-carcases (excl. lambs)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020442	"Frozen cuts of sheep, with bone in (excl. carcases and half-carcases)"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020443	"Frozen boneless cuts of sheep"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020450	"Fresh, chilled or frozen meat of goats"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020500	"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020610	"Fresh or chilled edible offal of bovine animals"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020621	"Frozen edible bovine tongues"	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020622	"Frozen edible bovine livers"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	
020629	"Frozen edible bovine offal (excl. tongues and livers)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020630	"Fresh or chilled edible offal of swine"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020641	"Frozen edible livers of swine"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020649	"Edible offal of swine, frozen (excl. livers)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020690	"Frozen edible offal of sheep, goats, horses, asses, mules and hinnies"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020711	"Fresh or chilled fowls of the species Gallus domesticus, not cut in pieces"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020712	"Frozen fowls of the species Gallus domesticus, not cut in pieces"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444	1656	0	
020713	"Fresh or chilled cuts and edible offal of fowls of the species Gallus domesticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	12	62	0	
020714	"Frozen cuts and edible offal of fowls of the species Gallus domesticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	
020724	"Fresh or chilled turkeys of the species domesticus, not cut in pieces"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020725	"Frozen turkeys of the species domesticus, not cut into pieces"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020726	"Fresh or chilled cuts and edible offal of turkeys of the species domesticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020727	"Frozen cuts and edible offal of turkeys of the species domesticus"	11	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020733	"Frozen ducks, geese and guinea fowls of the species domesticus, not cut into pieces"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020735	"Fresh or chilled cuts and edible offal of ducks, geese or guinea fowls of the species domesticus ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020736	"Frozen cuts and edible offal of ducks, geese or guinea fowls of the species domesticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	8	0	0	0	
020741	"Fresh or chilled domestic ducks, not cut in pieces"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020745	"Frozen cuts and edible offal of domestic ducks"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020820	"Fresh, chilled or frozen frogs' legs"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020890	"Fresh, chilled or frozen meat and edible offal of pigeons, game, reindeer and other animals ..."	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
020900	"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020910	"Pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
020990	"Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
021011	"Hams, shoulders and cuts thereof of swine, salted, in brine, dried or smoked, with bone in"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
021012	"Bellies "streaky" and cuts thereof of swine, salted, in brine, dried or smoked"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
021019	"Meat of swine, salted, in brine, dried or smoked (excl. hams, shoulders and cuts thereof, with ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
021020	"Meat of bovine animals, salted, in brine, dried or smoked"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
021090	"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
021099	"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	
040110	"Milk and cream of a fat content by weight of <= 1%, not concentrated nor containing added sugar ..."	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	
040120	"Milk and cream of a fat content by weight of > 1% but <= 6%, not concentrated nor containing ..."	0	0	8	0	0	0	0	0	0	49	0	0	2	0	0	0	0	2	0	0	
040130	"Milk and cream of a fat content by weight of > 6%, not concentrated nor containing added sugar ..."	0	2	0	0	0	0	0	0	0	81	0	0	2	2	0	0	0	17	0	0	
040140	"Milk and cream of a fat content by weight of > 6% but <= 10%, not concentrated nor containing ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040150	"Milk and cream of a fat content by weight of > 10%, not concentrated nor containing added sugar ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040210	"Milk and cream in solid forms, of a fat content by weight of <= 1,5%"	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040221	"Milk and cream in solid forms, of a fat content by weight of > 1,5%, unsweetened"	0	0	0	0	90	9	67	5	0	0	0	9	0	0	0	0	0	0	0	0	
040229	"Milk and cream in solid forms, of a fat content by weight of > 1,5%, sweetened"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040310	"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, ..."	156	135	152	39	136	124	111	0	0	30	0	0	0	0	0	0	0	21	0	0	
040320	"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruit, ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040390	"Buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, ..."	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
040410	"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040490	"Products consisting of natural milk constituents, whether or not sweetened, n.e.s."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
040510	"Butter (excl. dehydrated butter and ghee)"	0	1	72	0	0	93	0	0	0	422	0	0	94	2	0	0	0	575	310	0	
040520	"Dairy spreads of a fat content, by weight, of >= 39% but < 80%"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
