Code;Product label;Exported value in 2018-Q3;Exported value in 2018-Q4;Exported value in 2019-Q1;Exported value in 2019-Q2;Exported value in 2019-Q3;Exported value in 2019-Q4;Exported value in 2020-Q1;Exported value in 2020-Q2;Exported value in 2020-Q3;Exported value in 2020-Q4;Exported value in 2021-Q1;Exported value in 2021-Q2;Exported value in 2021-Q3;Exported value in 2021-Q4;Exported value in 2022-Q1;Exported value in 2022-Q2;Exported value in 2022-Q3;Exported value in 2022-Q4;Exported value in 2023-Q1;Exported value in 2023-Q2;
040690;"Cheese (excl. fresh cheese, incl. whey cheese, curd, processed cheese, blue-veined cheese and ...";30;51;40;41;29;52;15;1;1;4;13;1;4;4;365;80;7;84;11;10;
220870;"Liqueurs and cordials";0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
040590;"Fats and oils derived from milk, and dehydrated butter and ghee (excl. natural butter, recombined ...";0;2;7;10;0;2;12;0;0;2;8;6;0;2;4;18;0;1;1;9;
200811;"Groundnuts, prepared or preserved (excl. preserved with sugar)";0;0;0;5;52;0;3;12;23;14;12;2;3;7;29;0;0;0;8;9;
220850;"Gin and Geneva";3;4;3;2;2;1;1;0;0;0;0;0;0;2;1;2;3;3;6;9;
040140;"Milk and cream of a fat content by weight of > 6% but <= 10%, not concentrated nor containing ...";0;0;0;0;0;0;0;0;0;0;10;0;0;30;49;159;160;79;7;8;
180610;"Cocoa powder, sweetened";0;1;5;34;30;6;4;1;4;1;7;10;0;6;22;1;1;21;17;8;
200989;"Juice of fruit or vegetables, unfermented, whether or not containing added sugar or other sweetening ...";238;194;186;8;6;5;14;8;0;0;0;13;5;5;56;147;37;49;17;8;
200840;"Pears, prepared or preserved, whether or not containing added sugar or other sweetening matter ...";0;2;0;22;0;14;0;1;3;0;0;7;20;0;0;2;5;4;2;7;
030572;"Fish heads, tails and maws, smoked, dried, salted or in brine";26;6;5;7;8;1;12;8;21;28;10;18;24;30;13;20;0;5;0;6;
030749;"Cuttle fish and squid, smoked, dried, salted or in brine, with or without shell";31;1073;375;53;505;874;578;88;554;487;81;633;804;801;9;849;341;1385;4;5;
110320;"Cereal pellets";0;3;2;0;0;2;1;1;3;4;3;3;7;1;5;3;0;6;0;5;
151530;"Castor oil and fractions thereof, whether or not refined, but not chemically modified";0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;1;1;5;
160290;"Prepared or preserved meat, offal, blood or insects (excl. meat or offal of poultry, swine ...";0;0;4;6;0;4;3;64;0;2;2;27;0;0;41;0;0;0;2;5;
170114;"Raw cane sugar, in solid form, not containing added flavouring or colouring matter (excl. cane ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;1;1;5;
200950;"Tomato juice, unfermented, whether or not containing added sugar or other sweetening matter ...";20;22;12;21;27;19;16;10;0;5;0;2;16;8;12;11;24;26;2;5;
040210;"Milk and cream in solid forms, of a fat content by weight of <= 1,5%";824;69;117;2074;15;2;5;0;0;6;5;0;0;0;1;0;0;1;2;4;
040299;"Milk and cream, concentrated and sweetened (excl. in solid forms)";53;0;0;239;0;0;103;0;8;1;0;0;0;0;0;0;0;0;2;4;
040790;"Birds' eggs, in shell, preserved or cooked";0;21;33;0;17;1;17;1;0;1;0;0;0;0;0;0;0;1;10;4;
100630;"Semi-milled or wholly milled rice, whether or not polished or glazed";0;23;3;7;68;150;1;0;0;83;857;425;30;0;92;265;0;0;6;4;
160210;"Homogenised prepared meat, offal, blood or insects, put up for retail sale as infant food or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;4;
230690;"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...";193;33;308;78;104;342;37;56;62;367;116;103;58;51;59;104;35;54;478;4;
030693;"Crabs, whether in shell or not, dried, salted, smoked or in brine, incl. crabs in shell, cooked ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;0;0;0;0;3;
040510;"Butter (excl. dehydrated butter and ghee)";28;14;3;16;3;7;5;0;1;8;92;12;6;5;127;14;2;3;5;3;
040729;"Fresh birds' eggs, in shell (excl. of domestic fowls, and fertilised for incubation)";0;0;0;0;9;7;10;0;0;0;4;3;2;2;3;2;45;61;5;3;
071220;"Dried onions, whole, cut, sliced, broken or in powder, but not further prepared";0;0;0;0;0;1;3;0;1;1;1;1;1;1;2;1;1;1;2;3;
040811;"Dried egg yolks, whether or not sweetened";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6;2;
151511;"Crude linseed oil";0;0;0;0;0;0;0;0;0;0;0;25;0;0;3;0;0;2;2;2;
170219;"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, ...";0;4;2;5;0;0;11;1;5;7;9;0;6;0;0;6;0;8;4;2;
200941;"Pineapple juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar ...";111;41;36;0;0;0;0;0;8;0;0;0;3;0;2;2;2;1;0;2;
021019;"Meat of swine, salted, in brine, dried or smoked (excl. hams, shoulders and cuts thereof, with ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
030541;"Smoked Pacific salmon "Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus ...";20;16;0;7;21;41;2;0;0;20;2;6;50;272;445;552;118;0;1;1;
040721;"Fresh eggs of domestic fowls, in shell (excl. fertilised for incubation)";0;0;0;0;0;0;25;0;0;0;0;0;1;0;346;0;0;0;1;1;
110510;"Flour, meal and powder of potatoes";0;0;0;119;5;7;3;0;20;7;82;10;0;51;125;1;2;25;6;1;
151211;"Crude sunflower-seed or safflower oil";0;0;0;0;0;1;0;0;0;3743;0;0;0;0;0;0;0;0;2;1;
160232;"Meat or offal of fowls of the species "Gallus domesticus", prepared or preserved (excl. sausages ...";0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;1;1;
160239;"Prepared or preserved meat or meat offal of ducks, geese and guinea fowl of the species domesticus ...";0;10;0;3;3;1;0;2;0;7;0;5;0;8;0;0;0;0;2;1;
190220;"Pasta, stuffed with meat or other substances, whether or not cooked or otherwise prepared";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;5;4;1;
190540;"Rusks, toasted bread and similar toasted products";0;2;0;1;4;1;0;0;0;0;6;1;7;6;24;0;0;0;0;1;
200961;"Grape juice, incl. grape must, unfermented, Brix value <= 30 at 20°C, whether or not containing ...";0;0;0;0;0;0;0;0;0;0;2;0;2;1;3;2;3;33;2;1;
200971;"Apple juice, unfermented, Brix value <= 20 at 20°C, whether or not containing added sugar or ...";2;9;13;0;0;0;2;1;7;29;0;0;3;1;2;1;0;1;1;1;
020900;"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
020910;"Pig fat, free of lean meat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, ...";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
020990;"Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021011;"Hams, shoulders and cuts thereof of swine, salted, in brine, dried or smoked, with bone in";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021012;"Bellies "streaky" and cuts thereof of swine, salted, in brine, dried or smoked";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021090;"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
021099;"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030510;"Flours, meals and pellets of fish, fit for human consumption";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030520;"Fish livers, roes and milt, dried, smoked, salted or in brine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030530;"Fish fillets, dried, salted or in brine, not smoked";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030542;"Smoked herring "Clupea harengus, Clupea pallasii", incl. fillets (excl. offal)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030551;"Dried cod "Gadus morhua, Gadus ogac, Gadus macrocephalus", even salted, not smoked (excl. fillets ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030559;"Fish, dried, even salted but not smoked, n.e.s. (excl. fillets and offal)";0;0;14;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030561;"Herring (Clupea harengus, Clupea pallasii), only salted or in brine (excl. fillets and offal)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030562;"Cod "Gadus morhua, Gadus ogac, Gadus macrocephalus", salted or in brine only (excl. fillets ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030612;"Frozen lobsters "Homarus spp.", even smoked, whether in shell or not, incl. lobsters in shell, ...";0;1;0;0;0;3;0;9;0;0;0;1;2;0;0;0;0;0;0;0;
030619;"Frozen crustaceans, even smoked, fit for human consumption, whether in shell or not, incl. ...";21;22;9;22;5;0;3;1;0;4;8;1;1;0;1;0;0;0;0;0;
030621;"Rock lobster and other sea crawfish "Palinurus spp., Panulirus spp. and Jasus spp.", even smoked, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030622;"Lobsters "Homarus spp.", even smoked, whether in shell or not, live, fresh, chilled, dried, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030624;"Crabs, even smoked, whether in shell or not, live, fresh, chilled, dried, salted or in brine, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030625;"Norway lobsters "Nephrops norvegicus", even smoked, whether in shell or not, live, fresh, chilled, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030626;"Cold-water shrimps and prawns "Pandalus spp., Crangon crangon", even smoked, whether in shell ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030627;"Shrimps and prawns, even smoked, whether in shell or not, live, fresh, chilled, dried, salted ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030629;"Crustaceans, even smoked, fit for human consumption, whether in shell or not, live, fresh, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030634;"Norway lobsters "Nephrops norvegicus", whether in shell or not, live, fresh or chilled";0;6;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030692;"Lobsters "Homarus spp.", whether in shell or not, dried, salted, smoked or in brine, incl. ...";0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030695;"Shrimps and prawns, whether in shell or not, dried, salted, smoked or in brine, incl. ones ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;0;7;0;0;
030699;"Crustaceans, fit for human consumption, whether in shell or not, dried, salted, smoked or in ...";0;21;0;47;64;1;0;84;9;1466;1032;1973;2584;2475;1546;3332;606;0;7;0;
030722;"Scallops and other molluscs of the family Pectinidae, frozen, even in shell";49;1;145;100;0;1;501;0;1;1;0;1;1;1;44;0;0;1;0;0;
030729;"Scallops and other molluscs of the family Pectinidae, smoked, dried, salted or in brine, even ...";0;0;1;3;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
030732;"Mussels "Mytilus spp., Perna spp.", frozen, even in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030739;"Mussels "Mytilus spp., Perna spp.", smoked, dried, salted or in brine, even in shell";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030759;"Octopus "Octopus spp.", smoked, dried, salted or in brine";37;0;0;312;520;0;58;30;286;0;0;15;0;0;0;17;237;3020;1097;0;
030772;"Frozen, even in shell, clams, cockles and ark shells "families Arcidae, Arcticidae, Cardiidae, ...";0;0;115;67;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;
030779;"Smoked, dried, salted or in brine, even in shell, clams, cockles and ark shells "families Arcidae, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030799;"Molluscs, even in shell, smoked, dried, salted or in brine (excl. oysters, scallops of the ...";112;0;10;0;26;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;
030822;"Frozen sea urchins "Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus ...";0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
030829;"Smoked, dried, salted or in brine, sea urchins "Strongylocentrotus spp., Paracentrotus lividus, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040130;"Milk and cream of a fat content by weight of > 6%, not concentrated nor containing added sugar ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040221;"Milk and cream in solid forms, of a fat content by weight of > 1,5%, unsweetened";0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;
040229;"Milk and cream in solid forms, of a fat content by weight of > 1,5%, sweetened";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
040291;"Milk and cream, concentrated but unsweetened (excl. in solid forms)";0;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;8;0;
040310;"Yogurt, whether or not flavoured or containing added sugar or other sweetening matter, fruits, ...";787;617;485;447;540;527;618;354;311;219;518;458;447;394;11;0;0;0;0;0;
040410;"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening ...";0;0;0;0;0;0;25;0;42;0;0;6;0;0;0;0;0;0;113;0;
040490;"Products consisting of natural milk constituents, whether or not sweetened, n.e.s.";4;0;351;0;3;11;75;0;367;1132;0;4;0;58;0;0;0;0;0;0;
040520;"Dairy spreads of a fat content, by weight, of >= 39% but < 80%";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040620;"Grated or powdered cheese, of all kinds";0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;
040640;"Blue-veined cheese and other cheese containing veins produced by "Penicillium roqueforti"";0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040700;"Birds' eggs, in shell, fresh, preserved or cooked";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040819;"Egg yolks, fresh, cooked by steaming or boiling in water, moulded, frozen or otherwise preserved, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
040899;"Birds' eggs, not in shell, fresh, cooked by steaming or boiling in water, moulded, frozen or ...";0;3;8;17;6;11;4;0;0;0;0;0;0;0;73;0;0;0;0;0;
041000;"Turtles' eggs, birds' nests and other edible products of animal origin, n.e.s.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071230;"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071231;"Dried mushrooms of the genus "Agaricus", whole, cut, sliced, broken or in powder, but not further ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
071232;"Dried wood ears "Auricularia spp.", whole, cut, sliced, broken or in powder, but not further ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
071239;"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared ...";20;12;41;4;0;0;0;0;0;0;0;35;11;0;0;0;0;0;0;0;
081210;"Cherries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...";0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
081220;"Strawberries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
100620;"Husked or brown rice";0;0;1;0;0;0;0;0;1;287;364;772;0;0;21;0;0;0;0;0;
100640;"Broken rice";0;0;0;0;1;0;0;1;0;0;0;9;0;0;0;0;0;0;0;0;
110210;"Rye flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110220;"Maize "corn" flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110230;"Rice flour";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110313;"Groats and meal of maize "corn"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110411;"Rolled or flaked grains of barley";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110412;"Rolled or flaked grains of oats";0;0;0;0;31;0;0;0;0;4;0;1;0;0;9;3;0;12;22;0;
110421;"Hulled, pearled, sliced, kibbled or otherwise worked grains of barley (excluding barley flour)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110422;"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excl. rolled, flaked, pellets ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110430;"Germ of cereals, whole, rolled, flaked or ground";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110520;"Flakes, granules and pellets of potatoes";0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
110610;"Flour, meal and powder of peas, beans, lentils and the other dried leguminous vegetables of ...";0;0;0;0;0;1;0;0;0;0;20;9;0;10;0;0;0;0;0;0;
110620;"Flour, meal and powder of sago or of roots or tubers of manioc, arrowroot, salep, sweet potatoes ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110630;"Flour, meal and powder of produce of chapter 8 "Edible fruit and nuts; peel of citrus fruits ...";0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;0;0;110;0;
110710;"Malt (excl. roasted)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110720;"Roasted malt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
121300;"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
121410;"Alfalfa meal and pellets";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;
121490;"Swedes, mangolds, fodder roots, hay, lucerne "alfalfa", clover, sainfoin, forage kale, lupines, ...";0;1;0;0;0;15;0;1;0;0;2;0;0;0;0;0;0;0;0;0;
150100;"Pig fat, incl. lard, and poultry fat, rendered or otherwise extracted (excluding lard stearin ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150190;"Poultry fat, rendered or otherwise extracted";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
150200;"Fats of bovine animals, sheep or goats (excluding lard stearin, lard oil, oleostearin, oleooil ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150300;"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil (excl. emulsified, mixed or otherwise ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150410;"Fish-liver oils and their fractions, whether or not refined (excl. chemically modified)";1133;348;693;0;62;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150500;"Wool grease and fatty substances derived therefrom, incl. lanolin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150510;"Crude wool grease";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150590;"Wool grease and fatty substances derived therefrom incl. lanolin (excluding crude)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150600;"Other animal fats and oils and their fractions, whether or not refined, but not chemically ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150710;"Crude soya-bean oil, whether or not degummed";0;0;0;0;0;0;0;0;0;0;0;799;0;0;765;0;0;0;0;0;
150810;"Crude groundnut oil";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
150890;"Groundnut oil and its fractions, whether or not refined (excl. chemically modified and crude)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
150910;"Virgin olive oil and its fractions obtained from the fruit of the olive tree solely by mechanical ...";14776;10596;20863;20261;11405;6767;4877;9856;11746;9020;9958;15223;8382;4080;182;0;0;0;0;0;
151000;"Other oils and their fractions, obtained solely from olives, whether or not refined, but not ...";5565;8904;4140;4078;2324;2158;592;708;503;5763;671;4702;5855;15507;0;0;0;0;0;0;
151110;"Crude palm oil";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151229;"Cotton-seed oil and its fractions, whether or not refined, but not chemically modified (excl. ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151311;"Crude coconut oil";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151319;"Coconut oil and its fractions, whether or not refined, but not chemically modified (excl. crude)";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;
151321;"Crude palm kernel and babassu oil";0;0;0;0;511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151329;"Palm kernel and babassu oil and their fractions, whether or not refined, but not chemically ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151410;"Crude rape, colza or mustard oil";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151411;"Low erucic acid rape or colza oil "fixed oil which has an erucic acid content of < 2%", crude";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151419;"Low erucic acid rape or colza oil "fixed oil which has an erucic acid content of < 2%" and ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151490;"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151499;"High erucic acid rape or colza oil "fixed oil which has an erucic acid content of >= 2%", and ...";0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;
151519;"Linseed oil and fractions thereof, whether or not refined, but not chemically modified (excl. ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;
151521;"Crude maize oil";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151529;"Maize oil and fractions thereof, whether or not refined, but not chemically modified (excl. ...";0;498;3693;3865;0;3232;3543;0;0;0;0;0;0;0;0;0;0;1;1;0;
151540;"Tung oil and its fractions, whether or not refined, but not chemically modified";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
151550;"Sesame oil and its fractions, whether or not refined, but not chemically modified";0;0;0;0;0;0;1;0;0;0;1;0;1;400;0;0;0;1;1;0;
151610;"Animal fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
152110;"Vegetable waxes, whether or not refined or coloured (excl. triglycerides)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
152190;"Beeswax, other insect waxes and spermaceti, whether or not refined or coloured";0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;
152200;"Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes";0;0;0;0;0;0;0;0;0;0;1;0;4;7;0;0;0;0;0;0;
160220;"Preparations of liver of any animal (excl. sausages and similar products and finely homogenised ...";17;8;0;11;7;0;0;0;0;12;0;0;0;22;0;0;0;0;0;0;
160241;"Hams of swine and cuts thereof, prepared or preserved";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160242;"Prepared or preserved shoulders and cuts thereof, of swine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160249;"Prepared or preserved meat and offal of swine, incl. mixtures (excl. hams, shoulders and cuts ...";0;93;0;0;0;0;0;0;0;0;0;1;0;4;0;58;21;65;55;0;
160300;"Extracts and juices of meat, fish or crustaceans, molluscs and other aquatic invertebrates";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;
160411;"Prepared or preserved salmon, whole or in pieces (excl. minced)";0;0;0;0;0;24;10;0;0;0;0;0;0;0;0;0;0;0;0;0;
160412;"Prepared or preserved herrings, whole or in pieces (excl. minced)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160430;"Caviar and caviar substitutes prepared from fish eggs";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160432;"Caviar substitutes prepared from fish eggs";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160520;"Shrimps and prawns, prepared or preserved";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160530;"Lobster, prepared or preserved (excl. smoked)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160540;"Crustaceans, prepared or preserved (excl. smoked, crabs, shrimps, prawns and lobster)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160552;"Scallops, incl. queen scallops, prepared or preserved (excl. smoked)";0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;
160553;"Mussels, prepared or preserved (excl. smoked)";0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
160555;"Octopus, prepared or preserved (excl. smoked)";0;0;0;0;24;33;0;14;33;44;0;63;0;47;0;0;0;0;0;0;
160569;"Aquatic invertebrates, prepared or preserved (excl. smoked, crustaceans, molluscs, sea cucumbers, ...";309;250;215;82;372;625;430;229;0;490;639;0;344;313;286;0;73;1184;0;0;
160590;"Molluscs and aquatic invertebrates, prepared or preserved";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
170111;"Raw cane sugar (excluding added flavouring or colouring)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
170112;"Raw beet sugar (excl. added flavouring or colouring)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
170113;"Raw cane sugar, in solid form, not containing added flavouring or colouring matter, obtained ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
170211;"Lactose in solid form and lactose syrup, not containing added flavouring or colouring matter, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
170220;"Maple sugar, in solid form, and maple syrup (excl. flavoured or coloured)";0;0;1;11;0;0;0;0;0;0;0;0;0;0;2;3;1;0;1;0;
170230;"Glucose in solid form and glucose syrup, not containing added flavouring or colouring matter ...";0;5;10;0;13;0;0;1;12;3;0;1;14;0;0;0;0;0;5;0;
170240;"Glucose in solid form and glucose syrup, not containing added flavouring or colouring matter, ...";2;0;3;0;0;0;0;0;0;0;0;1;2;0;1;0;0;14;0;0;
170250;"Chemically pure fructose in solid form";0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;
170260;"Fructose in solid form and fructose syrup, not containing added flavouring or colouring matter ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
